step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_red4,health_red4,action_red4,pos_red5,health_red5,action_red5,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2,pos_blue3,health_blue3,action_blue3
548,[ 297.57452   -177.30739      5.0498934],20.0000,6.0000,[ 333.4691    -154.73167      4.8896327],20.0000,6.0000,[ 329.67572  -173.3463      5.122491],20.0000,6.0000,[ 285.205    -144.68169     5.143156],20.0000,0.0000,[ 347.09793  -192.19257     5.584038],20.0000,0.0000,[ 362.6175    -235.685        5.4231906],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
549,[ 297.96692   -178.32649      5.1366577],20.0000,6.0000,[ 333.69385  -155.80034     4.976405],20.0000,6.0000,[ 330.11734   -174.34454      5.3410144],20.0000,0.0000,[ 285.63486   -145.68544      4.8502903],20.0000,6.0000,[ 347.91507  -192.91685     5.291179],20.0000,6.0000,[ 362.9959    -236.12286      5.4232373],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
550,[ 298.4226    -179.3184       5.3551726],20.0000,0.0000,[ 333.98544  -156.85225     5.194928],20.0000,0.0000,[ 330.73618  -175.24419     5.048156],20.0000,6.0000,[ 285.81738   -146.76212      4.9370546],20.0000,6.0000,[ 348.53964   -193.81267      5.3779516],20.0000,6.0000,[ 363.37436   -236.56075      5.4232826],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
551,[ 299.0541    -180.20921      5.0623097],20.0000,6.0000,[ 334.46674   -157.83238      4.9020696],20.0000,6.0000,[ 331.1268   -176.26398     5.134928],20.0000,6.0000,[ 286.06735   -147.82469      5.1555696],20.0000,0.0000,[ 349.21918   -194.66693      5.5964746],20.0000,0.0000,[ 363.75278  -236.99863     5.423326],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
552,[ 299.4591   -181.22337     5.149077],20.0000,6.0000,[ 334.70477  -158.89816     4.988842],20.0000,6.0000,[ 331.5808    -177.25665      5.3534513],20.0000,0.0000,[ 286.50967   -148.82301      4.8627067],20.0000,6.0000,[ 350.04526  -195.381       5.303616],20.0000,6.0000,[ 364.1312   -237.43652     5.423368],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
553,[ 299.9271    -182.20953      5.3675947],20.0000,0.0000,[ 335.00943   -159.94637      5.2073655],20.0000,0.0000,[ 332.2108    -178.14853      5.0605927],20.0000,6.0000,[ 286.70557  -149.89734     4.949474],20.0000,6.0000,[ 350.6809    -196.26898      5.3903885],20.0000,6.0000,[ 364.50735   -237.87637      5.5151668],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
554,[ 300.5696    -183.09242      5.0747337],20.0000,6.0000,[ 335.50287  -160.92044     4.914507],20.0000,6.0000,[ 332.61407  -179.16338     5.147365],20.0000,6.0000,[ 286.96872  -150.95673     5.167992],20.0000,0.0000,[ 351.37103   -197.11472      5.6089115],20.0000,0.0000,[ 364.90723   -238.29541      5.6405897],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
555,[ 300.9872    -184.10147      5.1615024],20.0000,6.0000,[ 335.75415  -161.98318     5.001279],20.0000,6.0000,[ 333.0804   -180.15033     5.365888],20.0000,0.0000,[ 287.4234    -151.94948      4.8751307],20.0000,6.0000,[ 352.2059   -197.81847     5.316053],20.0000,6.0000,[ 365.33987   -238.68323      5.7758074],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
556,[ 301.46744   -185.08174      5.3800225],20.0000,0.0000,[ 336.07184  -163.02751     5.219802],20.0000,0.0000,[ 333.7214    -181.0343       5.0730295],20.0000,6.0000,[ 287.63263   -153.02129      4.9618998],20.0000,6.0000,[ 352.85257  -198.69847     5.402825],20.0000,6.0000,[ 365.8079    -239.03249      5.9096622],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
557,[ 302.12085  -185.95656     5.087162],20.0000,6.0000,[ 336.57733   -163.99538      4.9269433],20.0000,6.0000,[ 334.1373    -182.04405      5.1598015],20.0000,6.0000,[ 287.90897   -154.07732      5.1804194],20.0000,0.0000,[ 353.55316   -199.53555      5.6213484],20.0000,0.0000,[ 366.3104   -239.33638     6.035934],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
558,[ 302.55096  -186.96034     5.173932],20.0000,6.0000,[ 336.8418    -165.05492      5.0137157],20.0000,6.0000,[ 334.61588   -183.02513      5.3783245],20.0000,0.0000,[ 288.37595  -155.06433     4.887559],20.0000,6.0000,[ 354.39673 -200.22887    5.32849],20.0000,6.0000,[ 366.84348  -239.58919     6.151937],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
559,[ 303.04333  -187.93457     5.392453],20.0000,0.0000,[ 337.17245  -166.0952      5.232239],20.0000,0.0000,[ 335.26782  -183.90108     5.085466],20.0000,6.0000,[ 288.59848   -156.13347      4.9743295],20.0000,6.0000,[ 355.05426   -201.10075      5.4152617],20.0000,6.0000,[ 367.4011    -239.78726      6.2580943],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
560,[ 303.70758   -188.80121      5.0995936],20.0000,6.0000,[ 337.68997 -167.05672    4.93938],20.0000,6.0000,[ 335.69623   -184.90558      5.1722383],20.0000,6.0000,[ 288.8879  -157.18597    5.19285],20.0000,0.0000,[ 355.7652   -201.92908     5.633785],20.0000,0.0000,[ 3.6797647e+02 -2.3992917e+02  7.3633008e-02],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
561,[ 304.15015  -189.79956     5.186364],20.0000,6.0000,[ 337.9676   -168.11288     5.026152],20.0000,6.0000,[ 336.18695   -185.88063      5.3907614],20.0000,0.0000,[ 289.36716   -158.16711      4.8999906],20.0000,6.0000,[ 356.61734  -202.61183     5.340926],20.0000,6.0000,[ 3.6856311e+02 -2.4001482e+02  1.6784526e-01],20.0000,5.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
562,[ 304.6546    -190.76758      5.4048862],20.0000,0.0000,[ 338.31116  -169.14897     5.244675],20.0000,0.0000,[ 336.84976  -186.74838     5.097903],20.0000,6.0000,[ 289.60297   -159.2334       4.9867616],20.0000,6.0000,[ 357.28568  -203.47548     5.427698],20.0000,6.0000,[ 3.6915518e+02 -2.4004475e+02  2.5992629e-01],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
563,[ 305.32956   -191.6259       5.1120267],20.0000,6.0000,[ 338.84058   -170.10397      4.9518166],20.0000,6.0000,[ 337.29062   -187.74748      5.1846747],20.0000,6.0000,[ 289.90546  -160.28223     5.205283],20.0000,0.0000,[ 358.00687  -204.29489     5.646221],20.0000,0.0000,[ 3.6974658e+02 -2.4001669e+02  2.5960228e-01],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
564,[ 305.78452  -192.61867     5.198798],20.0000,6.0000,[ 339.13132  -171.1566      5.038589],20.0000,6.0000,[ 337.79343  -188.71635     5.403198],20.0000,0.0000,[ 290.39685  -161.25732     4.912424],20.0000,6.0000,[ 358.86743   -204.96701      5.3533626],20.0000,6.0000,[ 3.7033255e+02 -2.3996831e+02  2.2731040e-01],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
565,[ 306.30093   -193.58035      5.4173203],20.0000,0.0000,[ 339.48773  -172.18835     5.257112],20.0000,0.0000,[ 338.46698  -189.5758      5.110339],20.0000,6.0000,[ 290.6459   -162.3206      4.999195],20.0000,6.0000,[ 359.54645  -205.82228     5.440135],20.0000,6.0000,[ 3.7091489e+02 -2.3991782e+02  1.9212681e-01],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
566,[ 306.98654  -194.43019     5.124461],20.0000,6.0000,[ 340.029     -173.13669      4.9642534],20.0000,6.0000,[ 338.92023  -190.56934     5.197111],20.0000,6.0000,[ 290.9614    -163.36559      5.2177176],20.0000,0.0000,[ 360.27777  -206.63266     5.658658],20.0000,0.0000,[ 3.7149542e+02 -2.3987115e+02  1.6395420e-01],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
567,[ 307.4538    -195.41724      5.2112327],20.0000,6.0000,[ 340.3328    -174.18562      5.0510254],20.0000,6.0000,[ 339.43506  -191.53189     5.415634],20.0000,0.0000,[ 291.4649   -164.3345      4.924858],20.0000,6.0000,[ 361.14664  -207.294       5.365799],20.0000,6.0000,[ 3.7207501e+02 -2.3982878e+02  1.4359844e-01],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
568,[ 307.98215  -196.37242     5.429755],20.0000,0.0000,[ 340.702     -175.21286      5.2695484],20.0000,0.0000,[ 340.11923   -192.38289      5.1227756],20.0000,6.0000,[ 291.72714 -165.39459    5.01163],20.0000,6.0000,[ 361.83624   -208.14078      5.4525714],20.0000,6.0000,[ 3.7265411e+02 -2.3978963e+02  1.2925513e-01],20.0000,3.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
569,[ 308.67828   -197.21368      5.1368966],20.0000,6.0000,[ 341.255   -176.15439    4.97669],20.0000,6.0000,[ 340.5848   -193.37071     5.209548],20.0000,6.0000,[ 292.05563   -166.43556      5.2301526],20.0000,0.0000,[ 362.57758   -208.94199      5.6710944],20.0000,0.0000,[ 3.7323254e+02 -2.3974965e+02  2.7259644e-02],20.0000,3.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
570,[ 309.15778  -198.19482     5.223668],20.0000,6.0000,[ 341.57184  -177.19946     5.063462],20.0000,6.0000,[ 341.11157  -194.32678     5.428071],20.0000,0.0000,[ 292.5711    -167.39815      4.9372935],20.0000,6.0000,[ 363.4546   -209.5925      5.378236],20.0000,6.0000,[ 373.8113    -239.74245      6.1780534],20.0000,3.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
571,[ 309.69797  -199.14337     5.442191],20.0000,0.0000,[ 341.95383  -178.22203     5.281985],20.0000,0.0000,[ 341.80627   -195.16922      5.1352124],20.0000,6.0000,[ 292.84653   -168.4549       5.0240655],20.0000,6.0000,[ 364.15466  -210.43062     5.465008],20.0000,6.0000,[ 374.3892   -239.7811      6.038486],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
572,[ 310.40448  -199.9759      5.149332],20.0000,6.0000,[ 342.5185   -179.15662     4.989126],20.0000,6.0000,[ 342.2841    -196.15117      5.2219844],20.0000,6.0000,[ 293.18793  -169.49171     5.242588],20.0000,0.0000,[ 364.9059   -211.22255     5.683531],20.0000,0.0000,[ 374.96283   -239.87273      5.9902573],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
573,[ 310.89615  -200.95102     5.236104],20.0000,6.0000,[ 342.8483   -180.19766     5.075898],20.0000,6.0000,[ 342.8227    -197.10062      5.4405074],20.0000,0.0000,[ 293.71536  -170.44781     4.949729],20.0000,6.0000,[ 365.79095  -211.86209     5.390672],20.0000,6.0000,[ 375.53293  -239.98676     5.977923],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
574,[ 311.4481    -201.89276      5.4546266],20.0000,0.0000,[ 343.24295  -181.21541     5.294421],20.0000,0.0000,[ 343.52783  -197.93434     5.147649],20.0000,6.0000,[ 294.0039   -171.50105     5.036501],20.0000,6.0000,[ 366.5014   -212.69144     5.477444],20.0000,6.0000,[ 376.10083  -240.11026     5.980199],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
575,[ 312.16492  -202.71645     5.161768],20.0000,6.0000,[ 343.8192    -182.14288      5.0015626],20.0000,6.0000,[ 344.01782  -198.91028     5.234421],20.0000,6.0000,[ 294.35815  -172.53354     5.255024],20.0000,0.0000,[ 367.26245  -213.47397     5.695967],20.0000,0.0000,[ 376.66748   -240.23732      5.9875317],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
576,[ 312.66864 -203.68538    5.24854],20.0000,6.0000,[ 344.16193   -183.17976      5.0883346],20.0000,6.0000,[ 344.5682   -199.85295     5.452944],20.0000,0.0000,[ 294.89743   -173.483        4.9621654],20.0000,6.0000,[ 368.15536   -214.10246      5.4031086],20.0000,6.0000,[ 377.2335    -240.36533      5.9957685],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
577,[ 313.23227  -204.62018     5.467063],20.0000,0.0000,[ 344.5692    -184.1925       5.3068576],20.0000,0.0000,[ 345.28363  -200.67784     5.160085],20.0000,6.0000,[ 295.19907   -174.53256      5.0489373],20.0000,6.0000,[ 368.87607   -214.92291      5.4898806],20.0000,6.0000,[ 377.79916   -240.49332      6.0033245],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
578,[ 313.9593    -205.43489      5.1742043],20.0000,6.0000,[ 345.15695  -185.11276     5.013999],20.0000,6.0000,[ 345.78574  -201.64761     5.246857],20.0000,6.0000,[ 295.56613 -175.56058    5.26746],20.0000,0.0000,[ 369.6468    -215.69592      5.7084036],20.0000,0.0000,[ 378.36462  -240.62097     6.009776],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
579,[ 314.47504   -206.39748      5.2609763],20.0000,6.0000,[ 345.51254   -186.1453       5.1007714],20.0000,6.0000,[ 346.34778 -202.58337    5.46538],20.0000,0.0000,[ 296.11716   -176.50325      4.9746013],20.0000,6.0000,[ 370.54745  -216.31326     5.415545],20.0000,6.0000,[ 378.93      -240.74832      6.0151515],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
580,[ 315.05023   -207.32521      5.4794993],20.0000,0.0000,[ 345.93237   -187.1529       5.3192945],20.0000,0.0000,[ 347.07343   -203.3993       5.1725216],20.0000,6.0000,[ 296.43182  -177.549       5.061373],20.0000,6.0000,[ 371.27832  -217.12468     5.502317],20.0000,6.0000,[ 379.49527   -240.87541      6.0196157],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
581,[ 315.78732   -208.13081      5.1866403],20.0000,6.0000,[ 346.53152   -188.06577      5.0264354],20.0000,6.0000,[ 347.58755   -204.36275      5.2592936],20.0000,6.0000,[ 296.81165   -178.57236      5.2798963],20.0000,0.0000,[ 372.0586  -217.88805    5.72084],20.0000,6.0000,[ 380.06046  -241.00235     6.023347],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
582,[ 316.315    -209.0869      5.273412],20.0000,6.0000,[ 346.89993  -189.0938      5.113208],20.0000,6.0000,[ 348.1612    -205.29144      5.4778166],20.0000,6.0000,[ 297.37436   -179.50812      4.9870377],20.0000,6.0000,[ 372.95734   -218.50922      5.9785333],20.0000,0.0000,[ 380.6256    -241.12921      6.0264983],20.0000,3.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
583,[ 316.9017    -210.00742      5.4919353],20.0000,6.0000,[ 347.33228  -190.0961      5.331731],20.0000,6.0000,[ 348.88406 -206.11064    5.73551],20.0000,0.0000,[ 297.702     -180.54985      5.0738096],20.0000,6.0000,[ 373.97247   -218.91982      5.6908584],20.0000,6.0000,[ 381.1914   -241.25316     5.937431],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
584,[ 317.63608   -210.81631      5.7496285],20.0000,0.0000,[ 347.9282   -191.0118      5.589424],20.0000,0.0000,[ 349.77057  -206.75346     5.447835],20.0000,6.0000,[ 298.0945    -181.5684       5.2923326],20.0000,6.0000,[ 374.8686   -219.5433      5.763223],20.0000,6.0000,[ 381.74966   -241.41113      5.9062843],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
585,[ 318.53156   -211.44655      5.4619536],20.0000,6.0000,[ 348.71167  -191.77681     5.301749],20.0000,6.0000,[ 350.49033 -207.57426    5.5202 ],20.0000,6.0000,[ 298.65393  -182.50687     5.550026],20.0000,0.0000,[ 375.79764  -220.11751     5.972711],20.0000,0.0000,[ 382.3039   -241.58347     5.898422],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
586,[ 319.26282   -212.25713      5.5343184],20.0000,6.0000,[ 349.3043    -192.69365      5.3741136],20.0000,6.0000,[ 351.2539    -208.35516      5.7296877],20.0000,0.0000,[ 299.40668  -183.30215     5.262351],20.0000,6.0000,[ 376.81647 -220.51501    5.67336],20.0000,6.0000,[ 382.85605   -241.76183      5.8999596],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
587,[ 320.03735  -213.02716     5.743806],20.0000,0.0000,[ 349.94604   -193.57738      5.5836015],20.0000,0.0000,[ 352.14713   -208.98616      5.4303365],20.0000,6.0000,[ 299.9627    -184.24162      5.3347154],20.0000,6.0000,[ 377.7122    -221.13887      5.7495193],20.0000,6.0000,[ 383.40723   -241.94254      5.9048023],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
588,[ 320.9394   -213.64548     5.444455],20.0000,6.0000,[ 350.7379    -194.33167      5.2842507],20.0000,6.0000,[ 352.8664   -209.80722     5.506496],20.0000,6.0000,[ 300.56915   -185.14993      5.5442033],20.0000,0.0000,[ 378.64188   -221.71117      5.9613423],20.0000,0.0000,[ 383.9579   -242.12401     5.910339],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
589,[ 321.67017   -214.4563       5.5206146],20.0000,6.0000,[ 351.33    -195.24869    5.36041],20.0000,6.0000,[ 353.63107  -210.58643     5.718319],20.0000,0.0000,[ 301.3307   -185.93483     5.244852],20.0000,6.0000,[ 379.66083  -222.10616     5.664909],20.0000,6.0000,[ 384.5083    -242.3056       5.9155545],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
590,[ 322.44577  -215.22464     5.732437],20.0000,0.0000,[ 351.97308   -196.1309       5.5722327],20.0000,0.0000,[ 354.525     -211.215        5.4218855],20.0000,6.0000,[ 301.8862    -186.87447      5.3210115],20.0000,6.0000,[ 380.55786   -222.72824      5.7459145],20.0000,6.0000,[ 385.05856   -242.4871       5.9201417],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
591,[ 323.34848  -215.84053     5.436004],20.0000,6.0000,[ 352.76602   -196.88292      5.2757993],20.0000,6.0000,[ 355.24597  -212.03467     5.502891],20.0000,6.0000,[ 302.49405   -187.78133      5.5328345],20.0000,0.0000,[ 381.49054   -223.2954       5.9601016],20.0000,0.0000,[ 385.60876  -242.66852     5.924079],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
592,[ 324.08096   -216.64993      5.5170097],20.0000,6.0000,[ 353.36      -197.7988       5.3568053],20.0000,6.0000,[ 356.01477   -212.8096       5.7170777],20.0000,0.0000,[ 303.25674  -188.56398     5.236401],20.0000,6.0000,[ 382.51175  -223.68338     5.665159],20.0000,6.0000,[ 386.15887   -242.84985      5.9274406],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
593,[ 324.86063   -217.41394      5.7311964],20.0000,0.0000,[ 354.0078   -198.6774      5.570992],20.0000,0.0000,[ 356.91263  -213.43192     5.422136],20.0000,6.0000,[ 303.81418   -189.50255      5.3174067],20.0000,6.0000,[ 383.413    -224.29951     5.748567],20.0000,6.0000,[ 386.70892   -243.03113      5.9303203],20.0000,4.0000,[249.1447    -52.525646    4.9737096],20.0000,,[195.16838    37.36907     3.4899182],20.0000,
